Image file,Pet,Class id,Species id,Breed id
english_cocker_spaniel_141_am.jpg,Dog: english cocker spaniel,13,2,7
shiba_inu_89.jpg,Dog: shiba inu,32,2,22
shiba_inu_89_am.jpg,Dog: shiba inu,32,2,22
Egyptian_Mau_73.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_73_am.jpg,Cat: egyptian mau,12,1,6
chihuahua_164.jpg,Dog: chihuahua,11,2,6
chihuahua_164_am.jpg,Dog: chihuahua,11,2,6
english_setter_62.jpg,Dog: english setter,14,2,8
english_setter_62_am.jpg,Dog: english setter,14,2,8
Sphynx_61.jpg,Cat: sphynx,34,1,12
Sphynx_77.jpg,Cat: sphynx,34,1,12
Sphynx_77_am.jpg,Cat: sphynx,34,1,12
wheaten_terrier_2.jpg,Dog: wheaten terrier,36,2,24
Siamese_180.jpg,Cat: siamese,33,1,11
Bengal_8.jpg,Cat: bengal,6,1,2
Bengal_8_am.jpg,Cat: bengal,6,1,2
Siamese_29.jpg,Cat: siamese,33,1,11
Siamese_29_am.jpg,Cat: siamese,33,1,11
havanese_43.jpg,Dog: havanese,17,2,11
Persian_41.jpg,Cat: persian,24,1,8
Persian_41_am.jpg,Cat: persian,24,1,8
shiba_inu_64.jpg,Dog: shiba inu,32,2,22
shiba_inu_64_am.jpg,Dog: shiba inu,32,2,22
miniature_pinscher_187.jpg,Dog: miniature pinscher,22,2,15
miniature_pinscher_187_am.jpg,Dog: miniature pinscher,22,2,15
wheaten_terrier_109.jpg,Dog: wheaten terrier,36,2,24
Maine_Coon_102.jpg,Cat: maine coon,21,1,7
Maine_Coon_102_am.jpg,Cat: maine coon,21,1,7
saint_bernard_129.jpg,Dog: saint bernard,29,2,19
saint_bernard_129_am.jpg,Dog: saint bernard,29,2,19
boxer_80.jpg,Dog: boxer,9,2,5
boxer_80_am.jpg,Dog: boxer,9,2,5
pomeranian_118.jpg,Dog: pomeranian,25,2,17
pomeranian_118_am.jpg,Dog: pomeranian,25,2,17
german_shorthaired_74.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_74_am.jpg,Dog: german shorthaired,15,2,9
english_cocker_spaniel_24.jpg,Dog: english cocker spaniel,13,2,7
havanese_68.jpg,Dog: havanese,17,2,11
havanese_68_am.jpg,Dog: havanese,17,2,11
beagle_59.jpg,Dog: beagle,5,2,4
american_pit_bull_terrier_118.jpg,Dog: american pit bull terrier,3,2,2
american_pit_bull_terrier_118_am.jpg,Dog: american pit bull terrier,3,2,2
Egyptian_Mau_168.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_168_am.jpg,Cat: egyptian mau,12,1,6
wheaten_terrier_153.jpg,Dog: wheaten terrier,36,2,24
american_bulldog_13.jpg,Dog: american bulldog,2,2,1
american_bulldog_13_am.jpg,Dog: american bulldog,2,2,1
Persian_116.jpg,Cat: persian,24,1,8
Persian_116_am.jpg,Cat: persian,24,1,8
chihuahua_39.jpg,Dog: chihuahua,11,2,6
chihuahua_69.jpg,Dog: chihuahua,11,2,6
Persian_213.jpg,Cat: persian,24,1,8
Persian_213_am.jpg,Cat: persian,24,1,8
British_Shorthair_193.jpg,Cat: british shorthair,10,1,5
British_Shorthair_193_am.jpg,Cat: british shorthair,10,1,5
american_pit_bull_terrier_99.jpg,Dog: american pit bull terrier,3,2,2
american_pit_bull_terrier_99_am.jpg,Dog: american pit bull terrier,3,2,2
german_shorthaired_36.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_36_am.jpg,Dog: german shorthaired,15,2,9
boxer_158.jpg,Dog: boxer,9,2,5
pug_54.jpg,Dog: pug,26,2,18
pug_54_am.jpg,Dog: pug,26,2,18
newfoundland_151.jpg,Dog: newfoundland,23,2,16
newfoundland_151_am.jpg,Dog: newfoundland,23,2,16
Ragdoll_83.jpg,Cat: ragdoll,27,1,9
Ragdoll_83_am.jpg,Cat: ragdoll,27,1,9
shiba_inu_24.jpg,Dog: shiba inu,32,2,22
basset_hound_25.jpg,Dog: basset hound,4,2,3
basset_hound_25_am.jpg,Dog: basset hound,4,2,3
Maine_Coon_43.jpg,Cat: maine coon,21,1,7
Maine_Coon_43_am.jpg,Cat: maine coon,21,1,7
Sphynx_95.jpg,Cat: sphynx,34,1,12
Sphynx_95_am.jpg,Cat: sphynx,34,1,12
samoyed_185.jpg,Dog: samoyed,30,2,20
samoyed_185_am.jpg,Dog: samoyed,30,2,20
saint_bernard_178.jpg,Dog: saint bernard,29,2,19
keeshond_120.jpg,Dog: keeshond,19,2,13
keeshond_120_am.jpg,Dog: keeshond,19,2,13
boxer_22.jpg,Dog: boxer,9,2,5
boxer_22_am.jpg,Dog: boxer,9,2,5
english_cocker_spaniel_62.jpg,Dog: english cocker spaniel,13,2,7
miniature_pinscher_176.jpg,Dog: miniature pinscher,22,2,15
miniature_pinscher_176_am.jpg,Dog: miniature pinscher,22,2,15
beagle_39.jpg,Dog: beagle,5,2,4
wheaten_terrier_40.jpg,Dog: wheaten terrier,36,2,24
havanese_174.jpg,Dog: havanese,17,2,11
havanese_174_am.jpg,Dog: havanese,17,2,11
boxer_168.jpg,Dog: boxer,9,2,5
newfoundland_78.jpg,Dog: newfoundland,23,2,16
newfoundland_78_am.jpg,Dog: newfoundland,23,2,16
beagle_173.jpg,Dog: beagle,5,2,4
beagle_173_am.jpg,Dog: beagle,5,2,4
keeshond_133.jpg,Dog: keeshond,19,2,13
keeshond_133_am.jpg,Dog: keeshond,19,2,13
saint_bernard_51.jpg,Dog: saint bernard,29,2,19
american_bulldog_7.jpg,Dog: american bulldog,2,2,1
Bombay_24.jpg,Cat: bombay,8,1,4
Bombay_24_am.jpg,Cat: bombay,8,1,4
basset_hound_52.jpg,Dog: basset hound,4,2,3
pomeranian_63.jpg,Dog: pomeranian,25,2,17
newfoundland_149.jpg,Dog: newfoundland,23,2,16
newfoundland_149_am.jpg,Dog: newfoundland,23,2,16
Egyptian_Mau_86.jpg,Cat: egyptian mau,12,1,6
saint_bernard_57.jpg,Dog: saint bernard,29,2,19
saint_bernard_57_am.jpg,Dog: saint bernard,29,2,19
newfoundland_43.jpg,Dog: newfoundland,23,2,16
Ragdoll_97.jpg,Cat: ragdoll,27,1,9
Ragdoll_97_am.jpg,Cat: ragdoll,27,1,9
Abyssinian_212.jpg,Cat: abyssinian,1,1,1
Abyssinian_212_am.jpg,Cat: abyssinian,1,1,1
Sphynx_12.jpg,Cat: sphynx,34,1,12
Sphynx_12_am.jpg,Cat: sphynx,34,1,12
Birman_174.jpg,Cat: birman,7,1,3
pug_189.jpg,Dog: pug,26,2,18
pug_189_am.jpg,Dog: pug,26,2,18
boxer_103.jpg,Dog: boxer,9,2,5
boxer_103_am.jpg,Dog: boxer,9,2,5
basset_hound_193.jpg,Dog: basset hound,4,2,3
english_cocker_spaniel_155.jpg,Dog: english cocker spaniel,13,2,7
american_pit_bull_terrier_174.jpg,Dog: american pit bull terrier,3,2,2
newfoundland_142.jpg,Dog: newfoundland,23,2,16
newfoundland_142_am.jpg,Dog: newfoundland,23,2,16
Maine_Coon_245.jpg,Cat: maine coon,21,1,7
Maine_Coon_245_am.jpg,Cat: maine coon,21,1,7
Birman_5.jpg,Cat: birman,7,1,3
Birman_5_am.jpg,Cat: birman,7,1,3
japanese_chin_70.jpg,Dog: japanese chin,18,2,12
Persian_22.jpg,Cat: persian,24,1,8
miniature_pinscher_41_am.jpg,Dog: miniature pinscher,22,2,15
Persian_141.jpg,Cat: persian,24,1,8
Persian_141_am.jpg,Cat: persian,24,1,8
pug_115.jpg,Dog: pug,26,2,18
yorkshire_terrier_30.jpg,Dog: yorkshire terrier,37,2,25
yorkshire_terrier_30_am.jpg,Dog: yorkshire terrier,37,2,25
Maine_Coon_197.jpg,Cat: maine coon,21,1,7
Maine_Coon_197_am.jpg,Cat: maine coon,21,1,7
Siamese_33.jpg,Cat: siamese,33,1,11
Siamese_33_am.jpg,Cat: siamese,33,1,11
Maine_Coon_217_am.jpg,Cat: maine coon,21,1,7
pomeranian_32.jpg,Dog: pomeranian,25,2,17
pomeranian_32_am.jpg,Dog: pomeranian,25,2,17
saint_bernard_133.jpg,Dog: saint bernard,29,2,19
saint_bernard_133_am.jpg,Dog: saint bernard,29,2,19
havanese_46.jpg,Dog: havanese,17,2,11
havanese_46_am.jpg,Dog: havanese,17,2,11
american_bulldog_48.jpg,Dog: american bulldog,2,2,1
american_bulldog_48_am.jpg,Dog: american bulldog,2,2,1
pug_107.jpg,Dog: pug,26,2,18
pug_107_am.jpg,Dog: pug,26,2,18
havanese_60.jpg,Dog: havanese,17,2,11
havanese_60_am.jpg,Dog: havanese,17,2,11
german_shorthaired_75.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_75_am.jpg,Dog: german shorthaired,15,2,9
wheaten_terrier_39.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_39_am.jpg,Dog: wheaten terrier,36,2,24
Persian_255.jpg,Cat: persian,24,1,8
Persian_255_am.jpg,Cat: persian,24,1,8
great_pyrenees_160.jpg,Dog: great pyrenees,16,2,10
american_bulldog_129.jpg,Dog: american bulldog,2,2,1
american_bulldog_129_am.jpg,Dog: american bulldog,2,2,1
basset_hound_97.jpg,Dog: basset hound,4,2,3
basset_hound_97_am.jpg,Dog: basset hound,4,2,3
beagle_112.jpg,Dog: beagle,5,2,4
beagle_112_am.jpg,Dog: beagle,5,2,4
newfoundland_77.jpg,Dog: newfoundland,23,2,16
newfoundland_77_am.jpg,Dog: newfoundland,23,2,16
havanese_25.jpg,Dog: havanese,17,2,11
japanese_chin_56.jpg,Dog: japanese chin,18,2,12
japanese_chin_56_am.jpg,Dog: japanese chin,18,2,12
chihuahua_41.jpg,Dog: chihuahua,11,2,6
Bombay_12.jpg,Cat: bombay,8,1,4
Bombay_12_am.jpg,Cat: bombay,8,1,4
newfoundland_150.jpg,Dog: newfoundland,23,2,16
havanese_63.jpg,Dog: havanese,17,2,11
havanese_63_am.jpg,Dog: havanese,17,2,11
Russian_Blue_184.jpg,Cat: russian blue,28,1,10
Russian_Blue_184_am.jpg,Cat: russian blue,28,1,10
Persian_71.jpg,Cat: persian,24,1,8
Persian_71_am.jpg,Cat: persian,24,1,8
pomeranian_176.jpg,Dog: pomeranian,25,2,17
pomeranian_176_am.jpg,Dog: pomeranian,25,2,17
samoyed_82.jpg,Dog: samoyed,30,2,20
staffordshire_bull_terrier_93.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_93_am.jpg,Dog: staffordshire bull terrier,35,2,23
Bombay_32.jpg,Cat: bombay,8,1,4
Bombay_32_am.jpg,Cat: bombay,8,1,4
British_Shorthair_203.jpg,Cat: british shorthair,10,1,5
British_Shorthair_203_am.jpg,Cat: british shorthair,10,1,5
wheaten_terrier_134.jpg,Dog: wheaten terrier,36,2,24
pug_132.jpg,Dog: pug,26,2,18
pug_132_am.jpg,Dog: pug,26,2,18
newfoundland_135.jpg,Dog: newfoundland,23,2,16
newfoundland_135_am.jpg,Dog: newfoundland,23,2,16
samoyed_41.jpg,Dog: samoyed,30,2,20
samoyed_41_am.jpg,Dog: samoyed,30,2,20
shiba_inu_178.jpg,Dog: shiba inu,32,2,22
shiba_inu_178_am.jpg,Dog: shiba inu,32,2,22
Birman_23.jpg,Cat: birman,7,1,3
Birman_23_am.jpg,Cat: birman,7,1,3
Russian_Blue_215_am.jpg,Cat: russian blue,28,1,10
pomeranian_143.jpg,Dog: pomeranian,25,2,17
pomeranian_143_am.jpg,Dog: pomeranian,25,2,17
newfoundland_98.jpg,Dog: newfoundland,23,2,16
newfoundland_98_am.jpg,Dog: newfoundland,23,2,16
Birman_52.jpg,Cat: birman,7,1,3
staffordshire_bull_terrier_134.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_137.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_137_am.jpg,Dog: staffordshire bull terrier,35,2,23
chihuahua_198.jpg,Dog: chihuahua,11,2,6
Persian_117.jpg,Cat: persian,24,1,8
newfoundland_37.jpg,Dog: newfoundland,23,2,16
newfoundland_37_am.jpg,Dog: newfoundland,23,2,16
american_bulldog_2.jpg,Dog: american bulldog,2,2,1
american_bulldog_2_am.jpg,Dog: american bulldog,2,2,1
great_pyrenees_83.jpg,Dog: great pyrenees,16,2,10
great_pyrenees_83_am.jpg,Dog: great pyrenees,16,2,10
havanese_130.jpg,Dog: havanese,17,2,11
havanese_130_am.jpg,Dog: havanese,17,2,11
miniature_pinscher_108.jpg,Dog: miniature pinscher,22,2,15
miniature_pinscher_108_am.jpg,Dog: miniature pinscher,22,2,15
chihuahua_73.jpg,Dog: chihuahua,11,2,6
chihuahua_73_am.jpg,Dog: chihuahua,11,2,6
pomeranian_106.jpg,Dog: pomeranian,25,2,17
english_setter_45.jpg,Dog: english setter,14,2,8
english_setter_45_am.jpg,Dog: english setter,14,2,8
Bombay_25.jpg,Cat: bombay,8,1,4
Siamese_205.jpg,Cat: siamese,33,1,11
Siamese_205_am.jpg,Cat: siamese,33,1,11
chihuahua_133.jpg,Dog: chihuahua,11,2,6
chihuahua_133_am.jpg,Dog: chihuahua,11,2,6
japanese_chin_21.jpg,Dog: japanese chin,18,2,12
japanese_chin_21_am.jpg,Dog: japanese chin,18,2,12
english_setter_84.jpg,Dog: english setter,14,2,8
english_setter_84_am.jpg,Dog: english setter,14,2,8
saint_bernard_19.jpg,Dog: saint bernard,29,2,19
saint_bernard_19_am.jpg,Dog: saint bernard,29,2,19
american_bulldog_54.jpg,Dog: american bulldog,2,2,1
British_Shorthair_98.jpg,Cat: british shorthair,10,1,5
British_Shorthair_98_am.jpg,Cat: british shorthair,10,1,5
Persian_159.jpg,Cat: persian,24,1,8
Persian_159_am.jpg,Cat: persian,24,1,8
leonberger_97.jpg,Dog: leonberger,20,2,14
Birman_151.jpg,Cat: birman,7,1,3
Birman_151_am.jpg,Cat: birman,7,1,3
american_bulldog_14.jpg,Dog: american bulldog,2,2,1
Birman_13.jpg,Cat: birman,7,1,3
Birman_13_am.jpg,Cat: birman,7,1,3
Sphynx_90.jpg,Cat: sphynx,34,1,12
Sphynx_90_am.jpg,Cat: sphynx,34,1,12
scottish_terrier_112.jpg,Dog: scottish terrier,31,2,21
scottish_terrier_112_am.jpg,Dog: scottish terrier,31,2,21
english_cocker_spaniel_121.jpg,Dog: english cocker spaniel,13,2,7
Russian_Blue_151.jpg,Cat: russian blue,28,1,10
Russian_Blue_151_am.jpg,Cat: russian blue,28,1,10
basset_hound_76_am.jpg,Dog: basset hound,4,2,3
american_pit_bull_terrier_80.jpg,Dog: american pit bull terrier,3,2,2
Russian_Blue_174.jpg,Cat: russian blue,28,1,10
Birman_197.jpg,Cat: birman,7,1,3
chihuahua_84.jpg,Dog: chihuahua,11,2,6
saint_bernard_150.jpg,Dog: saint bernard,29,2,19
saint_bernard_150_am.jpg,Dog: saint bernard,29,2,19
american_bulldog_39.jpg,Dog: american bulldog,2,2,1
american_bulldog_39_am.jpg,Dog: american bulldog,2,2,1
german_shorthaired_80.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_80_am.jpg,Dog: german shorthaired,15,2,9
saint_bernard_197.jpg,Dog: saint bernard,29,2,19
havanese_156.jpg,Dog: havanese,17,2,11
havanese_156_am.jpg,Dog: havanese,17,2,11
chihuahua_80.jpg,Dog: chihuahua,11,2,6
chihuahua_80_am.jpg,Dog: chihuahua,11,2,6
shiba_inu_10.jpg,Dog: shiba inu,32,2,22
shiba_inu_10_am.jpg,Dog: shiba inu,32,2,22
staffordshire_bull_terrier_91.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_91_am.jpg,Dog: staffordshire bull terrier,35,2,23
Bombay_4.jpg,Cat: bombay,8,1,4
Bombay_4_am.jpg,Cat: bombay,8,1,4
samoyed_29.jpg,Dog: samoyed,30,2,20
newfoundland_86.jpg,Dog: newfoundland,23,2,16
newfoundland_86_am.jpg,Dog: newfoundland,23,2,16
japanese_chin_145.jpg,Dog: japanese chin,18,2,12
japanese_chin_145_am.jpg,Dog: japanese chin,18,2,12
german_shorthaired_14.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_14_am.jpg,Dog: german shorthaired,15,2,9
Bengal_61.jpg,Cat: bengal,6,1,2
Bengal_61_am.jpg,Cat: bengal,6,1,2
Egyptian_Mau_120.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_120_am.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_74.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_74_am.jpg,Cat: egyptian mau,12,1,6
samoyed_131.jpg,Dog: samoyed,30,2,20
Bengal_172.jpg,Cat: bengal,6,1,2
Bengal_172_am.jpg,Cat: bengal,6,1,2
Bombay_118.jpg,Cat: bombay,8,1,4
Ragdoll_150.jpg,Cat: ragdoll,27,1,9
Ragdoll_150_am.jpg,Cat: ragdoll,27,1,9
chihuahua_173.jpg,Dog: chihuahua,11,2,6
chihuahua_173_am.jpg,Dog: chihuahua,11,2,6
Russian_Blue_198.jpg,Cat: russian blue,28,1,10
Russian_Blue_198_am.jpg,Cat: russian blue,28,1,10
Russian_Blue_152.jpg,Cat: russian blue,28,1,10
chihuahua_161.jpg,Dog: chihuahua,11,2,6
saint_bernard_132.jpg,Dog: saint bernard,29,2,19
saint_bernard_132_am.jpg,Dog: saint bernard,29,2,19
american_pit_bull_terrier_44.jpg,Dog: american pit bull terrier,3,2,2
leonberger_6.jpg,Dog: leonberger,20,2,14
leonberger_6_am.jpg,Dog: leonberger,20,2,14
shiba_inu_150.jpg,Dog: shiba inu,32,2,22
shiba_inu_150_am.jpg,Dog: shiba inu,32,2,22
Birman_31.jpg,Cat: birman,7,1,3
Birman_31_am.jpg,Cat: birman,7,1,3
Maine_Coon_87.jpg,Cat: maine coon,21,1,7
Maine_Coon_87_am.jpg,Cat: maine coon,21,1,7
pug_14.jpg,Dog: pug,26,2,18
pug_14_am.jpg,Dog: pug,26,2,18
english_setter_12_am.jpg,Dog: english setter,14,2,8
samoyed_135.jpg,Dog: samoyed,30,2,20
samoyed_135_am.jpg,Dog: samoyed,30,2,20
wheaten_terrier_31.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_31_am.jpg,Dog: wheaten terrier,36,2,24
Russian_Blue_154.jpg,Cat: russian blue,28,1,10
boxer_31.jpg,Dog: boxer,9,2,5
boxer_31_am.jpg,Dog: boxer,9,2,5
english_cocker_spaniel_20.jpg,Dog: english cocker spaniel,13,2,7
Bombay_48_am.jpg,Cat: bombay,8,1,4
Maine_Coon_78.jpg,Cat: maine coon,21,1,7
scottish_terrier_87.jpg,Dog: scottish terrier,31,2,21
shiba_inu_210.jpg,Dog: shiba inu,32,2,22
Persian_72.jpg,Cat: persian,24,1,8
Persian_72_am.jpg,Cat: persian,24,1,8
leonberger_197.jpg,Dog: leonberger,20,2,14
leonberger_197_am.jpg,Dog: leonberger,20,2,14
Bengal_88.jpg,Cat: bengal,6,1,2
Bengal_88_am.jpg,Cat: bengal,6,1,2
shiba_inu_86.jpg,Dog: shiba inu,32,2,22
shiba_inu_86_am.jpg,Dog: shiba inu,32,2,22
american_pit_bull_terrier_37.jpg,Dog: american pit bull terrier,3,2,2
american_pit_bull_terrier_37_am.jpg,Dog: american pit bull terrier,3,2,2
Persian_164.jpg,Cat: persian,24,1,8
Persian_164_am.jpg,Cat: persian,24,1,8
japanese_chin_14.jpg,Dog: japanese chin,18,2,12
pug_137.jpg,Dog: pug,26,2,18
pug_137_am.jpg,Dog: pug,26,2,18
pug_125.jpg,Dog: pug,26,2,18
Birman_85.jpg,Cat: birman,7,1,3
wheaten_terrier_155.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_155_am.jpg,Dog: wheaten terrier,36,2,24
leonberger_166.jpg,Dog: leonberger,20,2,14
leonberger_166_am.jpg,Dog: leonberger,20,2,14
keeshond_138.jpg,Dog: keeshond,19,2,13
keeshond_138_am.jpg,Dog: keeshond,19,2,13
english_cocker_spaniel_143.jpg,Dog: english cocker spaniel,13,2,7
english_cocker_spaniel_143_am.jpg,Dog: english cocker spaniel,13,2,7
