,Image file,Pet,Class id,Species id,Breed id
50,english_cocker_spaniel_136_am.jpg,Dog: english cocker spaniel,13,2,7
51,saint_bernard_15_am.jpg,Dog: saint bernard,29,2,19
52,Sphynx_165.jpg,Cat: sphynx,34,1,12
53,Sphynx_165_am.jpg,Cat: sphynx,34,1,12
54,beagle_35.jpg,Dog: beagle,5,2,4
55,beagle_35_am.jpg,Dog: beagle,5,2,4
56,samoyed_1.jpg,Dog: samoyed,30,2,20
57,samoyed_1_am.jpg,Dog: samoyed,30,2,20
58,havanese_158_am.jpg,Dog: havanese,17,2,11
59,Siamese_44.jpg,Cat: siamese,33,1,11
60,Siamese_44_am.jpg,Cat: siamese,33,1,11
61,Bombay_18_am.jpg,Cat: bombay,8,1,4
62,pug_42.jpg,Dog: pug,26,2,18
63,pug_42_am.jpg,Dog: pug,26,2,18
64,Abyssinian_170_am.jpg,Cat: abyssinian,1,1,1
65,yorkshire_terrier_79_am.jpg,Dog: yorkshire terrier,37,2,25
66,pomeranian_181.jpg,Dog: pomeranian,25,2,17
67,pomeranian_181_am.jpg,Dog: pomeranian,25,2,17
68,Egyptian_Mau_123.jpg,Cat: egyptian mau,12,1,6
69,Egyptian_Mau_123_am.jpg,Cat: egyptian mau,12,1,6
70,havanese_8_am.jpg,Dog: havanese,17,2,11
71,english_cocker_spaniel_200_am.jpg,Dog: english cocker spaniel,13,2,7
72,British_Shorthair_92.jpg,Cat: british shorthair,10,1,5
73,British_Shorthair_92_am.jpg,Cat: british shorthair,10,1,5
74,japanese_chin_198_am.jpg,Dog: japanese chin,18,2,12
75,shiba_inu_37_am.jpg,Dog: shiba inu,32,2,22
76,yorkshire_terrier_196.jpg,Dog: yorkshire terrier,37,2,25
77,yorkshire_terrier_196_am.jpg,Dog: yorkshire terrier,37,2,25
78,basset_hound_36.jpg,Dog: basset hound,4,2,3
79,basset_hound_36_am.jpg,Dog: basset hound,4,2,3
80,japanese_chin_33_am.jpg,Dog: japanese chin,18,2,12
81,american_bulldog_71_am.jpg,Dog: american bulldog,2,2,1
82,newfoundland_36_am.jpg,Dog: newfoundland,23,2,16
83,Birman_114_am.jpg,Cat: birman,7,1,3
84,miniature_pinscher_184_am.jpg,Dog: miniature pinscher,22,2,15
85,english_setter_50.jpg,Dog: english setter,14,2,8
86,english_setter_50_am.jpg,Dog: english setter,14,2,8
87,Maine_Coon_67.jpg,Cat: maine coon,21,1,7
88,Maine_Coon_67_am.jpg,Cat: maine coon,21,1,7
89,wheaten_terrier_126_am.jpg,Dog: wheaten terrier,36,2,24
90,scottish_terrier_173.jpg,Dog: scottish terrier,31,2,21
91,scottish_terrier_173_am.jpg,Dog: scottish terrier,31,2,21
92,miniature_pinscher_27_am.jpg,Dog: miniature pinscher,22,2,15
93,samoyed_110.jpg,Dog: samoyed,30,2,20
94,samoyed_110_am.jpg,Dog: samoyed,30,2,20
95,Sphynx_89_am.jpg,Cat: sphynx,34,1,12
96,yorkshire_terrier_49_am.jpg,Dog: yorkshire terrier,37,2,25
97,leonberger_41.jpg,Dog: leonberger,20,2,14
98,leonberger_41_am.jpg,Dog: leonberger,20,2,14
99,chihuahua_190.jpg,Dog: chihuahua,11,2,6
100,chihuahua_190_am.jpg,Dog: chihuahua,11,2,6
101,staffordshire_bull_terrier_44_am.jpg,Dog: staffordshire bull terrier,35,2,23
102,leonberger_168.jpg,Dog: leonberger,20,2,14
103,leonberger_168_am.jpg,Dog: leonberger,20,2,14
104,english_setter_83_am.jpg,Dog: english setter,14,2,8
105,Egyptian_Mau_50_am.jpg,Cat: egyptian mau,12,1,6
106,german_shorthaired_66_am.jpg,Dog: german shorthaired,15,2,9
107,keeshond_114_am.jpg,Dog: keeshond,19,2,13
108,chihuahua_46.jpg,Dog: chihuahua,11,2,6
109,chihuahua_46_am.jpg,Dog: chihuahua,11,2,6
110,havanese_184_am.jpg,Dog: havanese,17,2,11
111,english_cocker_spaniel_141_am.jpg,Dog: english cocker spaniel,13,2,7
112,shiba_inu_89_am.jpg,Dog: shiba inu,32,2,22
113,Egyptian_Mau_73.jpg,Cat: egyptian mau,12,1,6
114,Egyptian_Mau_73_am.jpg,Cat: egyptian mau,12,1,6
115,chihuahua_164.jpg,Dog: chihuahua,11,2,6
116,chihuahua_164_am.jpg,Dog: chihuahua,11,2,6
117,english_setter_62_am.jpg,Dog: english setter,14,2,8
118,Sphynx_61.jpg,Cat: sphynx,34,1,12
119,Sphynx_61_am.jpg,Cat: sphynx,34,1,12
120,Sphynx_77.jpg,Cat: sphynx,34,1,12
121,Sphynx_77_am.jpg,Cat: sphynx,34,1,12
122,wheaten_terrier_2_am.jpg,Dog: wheaten terrier,36,2,24
123,Siamese_180_am.jpg,Cat: siamese,33,1,11
124,Bengal_8_am.jpg,Cat: bengal,6,1,2
125,Siamese_29.jpg,Cat: siamese,33,1,11
126,Siamese_29_am.jpg,Cat: siamese,33,1,11
127,havanese_43_am.jpg,Dog: havanese,17,2,11
128,Persian_41_am.jpg,Cat: persian,24,1,8
129,shiba_inu_64_am.jpg,Dog: shiba inu,32,2,22
130,miniature_pinscher_187_am.jpg,Dog: miniature pinscher,22,2,15
131,wheaten_terrier_109.jpg,Dog: wheaten terrier,36,2,24
132,wheaten_terrier_109_am.jpg,Dog: wheaten terrier,36,2,24
133,Maine_Coon_102.jpg,Cat: maine coon,21,1,7
134,Maine_Coon_102_am.jpg,Cat: maine coon,21,1,7
135,saint_bernard_129_am.jpg,Dog: saint bernard,29,2,19
136,boxer_80_am.jpg,Dog: boxer,9,2,5
137,pomeranian_118.jpg,Dog: pomeranian,25,2,17
138,pomeranian_118_am.jpg,Dog: pomeranian,25,2,17
139,german_shorthaired_74.jpg,Dog: german shorthaired,15,2,9
140,german_shorthaired_74_am.jpg,Dog: german shorthaired,15,2,9
141,english_cocker_spaniel_24_am.jpg,Dog: english cocker spaniel,13,2,7
142,havanese_68.jpg,Dog: havanese,17,2,11
143,havanese_68_am.jpg,Dog: havanese,17,2,11
144,beagle_59_am.jpg,Dog: beagle,5,2,4
145,american_pit_bull_terrier_118_am.jpg,Dog: american pit bull terrier,3,2,2
146,Egyptian_Mau_168.jpg,Cat: egyptian mau,12,1,6
147,Egyptian_Mau_168_am.jpg,Cat: egyptian mau,12,1,6
148,wheaten_terrier_153_am.jpg,Dog: wheaten terrier,36,2,24
149,american_bulldog_13.jpg,Dog: american bulldog,2,2,1
150,american_bulldog_13_am.jpg,Dog: american bulldog,2,2,1
151,Persian_116.jpg,Cat: persian,24,1,8
152,chihuahua_39.jpg,Dog: chihuahua,11,2,6
153,chihuahua_39_am.jpg,Dog: chihuahua,11,2,6
154,chihuahua_69.jpg,Dog: chihuahua,11,2,6
155,chihuahua_69_am.jpg,Dog: chihuahua,11,2,6
156,Persian_213.jpg,Cat: persian,24,1,8
157,Persian_213_am.jpg,Cat: persian,24,1,8
158,British_Shorthair_193_am.jpg,Cat: british shorthair,10,1,5
159,american_pit_bull_terrier_99.jpg,Dog: american pit bull terrier,3,2,2
160,american_pit_bull_terrier_99_am.jpg,Dog: american pit bull terrier,3,2,2
161,german_shorthaired_36.jpg,Dog: german shorthaired,15,2,9
162,german_shorthaired_36_am.jpg,Dog: german shorthaired,15,2,9
163,boxer_158.jpg,Dog: boxer,9,2,5
164,boxer_158_am.jpg,Dog: boxer,9,2,5
165,pug_54.jpg,Dog: pug,26,2,18
166,pug_54_am.jpg,Dog: pug,26,2,18
167,newfoundland_151_am.jpg,Dog: newfoundland,23,2,16
168,Ragdoll_83.jpg,Cat: ragdoll,27,1,9
169,Ragdoll_83_am.jpg,Cat: ragdoll,27,1,9
170,shiba_inu_24.jpg,Dog: shiba inu,32,2,22
171,shiba_inu_24_am.jpg,Dog: shiba inu,32,2,22
172,basset_hound_25_am.jpg,Dog: basset hound,4,2,3
173,Maine_Coon_43.jpg,Cat: maine coon,21,1,7
174,Maine_Coon_43_am.jpg,Cat: maine coon,21,1,7
175,Sphynx_95.jpg,Cat: sphynx,34,1,12
176,Sphynx_95_am.jpg,Cat: sphynx,34,1,12
177,samoyed_185.jpg,Dog: samoyed,30,2,20
178,samoyed_185_am.jpg,Dog: samoyed,30,2,20
179,saint_bernard_178.jpg,Dog: saint bernard,29,2,19
180,saint_bernard_178_am.jpg,Dog: saint bernard,29,2,19
181,keeshond_120_am.jpg,Dog: keeshond,19,2,13
182,boxer_22.jpg,Dog: boxer,9,2,5
183,boxer_22_am.jpg,Dog: boxer,9,2,5
184,english_cocker_spaniel_62.jpg,Dog: english cocker spaniel,13,2,7
185,english_cocker_spaniel_62_am.jpg,Dog: english cocker spaniel,13,2,7
186,miniature_pinscher_176_am.jpg,Dog: miniature pinscher,22,2,15
187,beagle_39.jpg,Dog: beagle,5,2,4
188,beagle_39_am.jpg,Dog: beagle,5,2,4
189,wheaten_terrier_40.jpg,Dog: wheaten terrier,36,2,24
190,wheaten_terrier_40_am.jpg,Dog: wheaten terrier,36,2,24
191,havanese_174.jpg,Dog: havanese,17,2,11
192,havanese_174_am.jpg,Dog: havanese,17,2,11
193,boxer_168_am.jpg,Dog: boxer,9,2,5
194,newfoundland_78.jpg,Dog: newfoundland,23,2,16
195,newfoundland_78_am.jpg,Dog: newfoundland,23,2,16
196,beagle_173_am.jpg,Dog: beagle,5,2,4
197,shiba_inu_99_am.jpg,Dog: shiba inu,32,2,22
198,keeshond_133_am.jpg,Dog: keeshond,19,2,13
199,beagle_61_am.jpg,Dog: beagle,5,2,4
200,saint_bernard_51.jpg,Dog: saint bernard,29,2,19
201,saint_bernard_51_am.jpg,Dog: saint bernard,29,2,19
202,american_bulldog_7.jpg,Dog: american bulldog,2,2,1
203,american_bulldog_7_am.jpg,Dog: american bulldog,2,2,1
204,Bombay_24.jpg,Cat: bombay,8,1,4
205,Bombay_24_am.jpg,Cat: bombay,8,1,4
206,basset_hound_52.jpg,Dog: basset hound,4,2,3
207,basset_hound_52_am.jpg,Dog: basset hound,4,2,3
208,pomeranian_63.jpg,Dog: pomeranian,25,2,17
209,pomeranian_63_am.jpg,Dog: pomeranian,25,2,17
210,newfoundland_149.jpg,Dog: newfoundland,23,2,16
211,newfoundland_149_am.jpg,Dog: newfoundland,23,2,16
212,Egyptian_Mau_86.jpg,Cat: egyptian mau,12,1,6
213,Egyptian_Mau_86_am.jpg,Cat: egyptian mau,12,1,6
214,saint_bernard_57_am.jpg,Dog: saint bernard,29,2,19
215,newfoundland_43.jpg,Dog: newfoundland,23,2,16
216,newfoundland_43_am.jpg,Dog: newfoundland,23,2,16
217,Ragdoll_97_am.jpg,Cat: ragdoll,27,1,9
218,Abyssinian_212_am.jpg,Cat: abyssinian,1,1,1
219,Sphynx_12.jpg,Cat: sphynx,34,1,12
220,Sphynx_12_am.jpg,Cat: sphynx,34,1,12
221,Birman_174_am.jpg,Cat: birman,7,1,3
222,pug_189.jpg,Dog: pug,26,2,18
223,pug_189_am.jpg,Dog: pug,26,2,18
224,boxer_103.jpg,Dog: boxer,9,2,5
225,boxer_103_am.jpg,Dog: boxer,9,2,5
226,basset_hound_193_am.jpg,Dog: basset hound,4,2,3
227,english_cocker_spaniel_155_am.jpg,Dog: english cocker spaniel,13,2,7
228,american_pit_bull_terrier_174_am.jpg,Dog: american pit bull terrier,3,2,2
229,newfoundland_142.jpg,Dog: newfoundland,23,2,16
230,newfoundland_142_am.jpg,Dog: newfoundland,23,2,16
231,Maine_Coon_245.jpg,Cat: maine coon,21,1,7
232,Maine_Coon_245_am.jpg,Cat: maine coon,21,1,7
233,Birman_5.jpg,Cat: birman,7,1,3
234,Birman_5_am.jpg,Cat: birman,7,1,3
235,japanese_chin_70_am.jpg,Dog: japanese chin,18,2,12
236,Persian_22.jpg,Cat: persian,24,1,8
237,Persian_22_am.jpg,Cat: persian,24,1,8
238,miniature_pinscher_41_am.jpg,Dog: miniature pinscher,22,2,15
239,Persian_141.jpg,Cat: persian,24,1,8
240,Persian_141_am.jpg,Cat: persian,24,1,8
241,pug_115.jpg,Dog: pug,26,2,18
242,pug_115_am.jpg,Dog: pug,26,2,18
243,yorkshire_terrier_30_am.jpg,Dog: yorkshire terrier,37,2,25
244,Maine_Coon_197.jpg,Cat: maine coon,21,1,7
245,Maine_Coon_197_am.jpg,Cat: maine coon,21,1,7
246,Siamese_33.jpg,Cat: siamese,33,1,11
247,Siamese_33_am.jpg,Cat: siamese,33,1,11
248,Maine_Coon_217_am.jpg,Cat: maine coon,21,1,7
249,pomeranian_32_am.jpg,Dog: pomeranian,25,2,17
250,saint_bernard_133.jpg,Dog: saint bernard,29,2,19
251,saint_bernard_133_am.jpg,Dog: saint bernard,29,2,19
252,havanese_46.jpg,Dog: havanese,17,2,11
253,havanese_46_am.jpg,Dog: havanese,17,2,11
254,american_bulldog_48.jpg,Dog: american bulldog,2,2,1
255,pug_107.jpg,Dog: pug,26,2,18
256,pug_107_am.jpg,Dog: pug,26,2,18
257,havanese_60.jpg,Dog: havanese,17,2,11
258,havanese_60_am.jpg,Dog: havanese,17,2,11
259,german_shorthaired_75.jpg,Dog: german shorthaired,15,2,9
260,german_shorthaired_75_am.jpg,Dog: german shorthaired,15,2,9
261,wheaten_terrier_39.jpg,Dog: wheaten terrier,36,2,24
262,wheaten_terrier_39_am.jpg,Dog: wheaten terrier,36,2,24
263,Persian_255_am.jpg,Cat: persian,24,1,8
264,great_pyrenees_160.jpg,Dog: great pyrenees,16,2,10
265,great_pyrenees_160_am.jpg,Dog: great pyrenees,16,2,10
266,american_bulldog_129.jpg,Dog: american bulldog,2,2,1
267,american_bulldog_129_am.jpg,Dog: american bulldog,2,2,1
268,basset_hound_97_am.jpg,Dog: basset hound,4,2,3
269,beagle_112.jpg,Dog: beagle,5,2,4
270,beagle_112_am.jpg,Dog: beagle,5,2,4
271,newfoundland_77.jpg,Dog: newfoundland,23,2,16
272,newfoundland_77_am.jpg,Dog: newfoundland,23,2,16
273,havanese_25.jpg,Dog: havanese,17,2,11
274,havanese_25_am.jpg,Dog: havanese,17,2,11
275,japanese_chin_56.jpg,Dog: japanese chin,18,2,12
276,japanese_chin_56_am.jpg,Dog: japanese chin,18,2,12
277,chihuahua_41.jpg,Dog: chihuahua,11,2,6
278,chihuahua_41_am.jpg,Dog: chihuahua,11,2,6
279,Bombay_12_am.jpg,Cat: bombay,8,1,4
280,newfoundland_150.jpg,Dog: newfoundland,23,2,16
281,newfoundland_150_am.jpg,Dog: newfoundland,23,2,16
282,havanese_63_am.jpg,Dog: havanese,17,2,11
283,Russian_Blue_184_am.jpg,Cat: russian blue,28,1,10
284,Persian_71.jpg,Cat: persian,24,1,8
285,Persian_71_am.jpg,Cat: persian,24,1,8
286,pomeranian_176.jpg,Dog: pomeranian,25,2,17
287,pomeranian_176_am.jpg,Dog: pomeranian,25,2,17
288,samoyed_82.jpg,Dog: samoyed,30,2,20
289,samoyed_82_am.jpg,Dog: samoyed,30,2,20
290,staffordshire_bull_terrier_93.jpg,Dog: staffordshire bull terrier,35,2,23
291,staffordshire_bull_terrier_93_am.jpg,Dog: staffordshire bull terrier,35,2,23
292,Bombay_32.jpg,Cat: bombay,8,1,4
293,Bombay_32_am.jpg,Cat: bombay,8,1,4
294,British_Shorthair_203.jpg,Cat: british shorthair,10,1,5
295,British_Shorthair_203_am.jpg,Cat: british shorthair,10,1,5
296,wheaten_terrier_134.jpg,Dog: wheaten terrier,36,2,24
297,wheaten_terrier_134_am.jpg,Dog: wheaten terrier,36,2,24
298,pug_132.jpg,Dog: pug,26,2,18
299,pug_132_am.jpg,Dog: pug,26,2,18
300,newfoundland_135.jpg,Dog: newfoundland,23,2,16
301,newfoundland_135_am.jpg,Dog: newfoundland,23,2,16
302,samoyed_41.jpg,Dog: samoyed,30,2,20
303,samoyed_41_am.jpg,Dog: samoyed,30,2,20
304,shiba_inu_178.jpg,Dog: shiba inu,32,2,22
305,shiba_inu_178_am.jpg,Dog: shiba inu,32,2,22
306,Birman_23.jpg,Cat: birman,7,1,3
307,Birman_23_am.jpg,Cat: birman,7,1,3
308,Russian_Blue_215.jpg,Cat: russian blue,28,1,10
309,Russian_Blue_215_am.jpg,Cat: russian blue,28,1,10
310,pomeranian_143_am.jpg,Dog: pomeranian,25,2,17
311,newfoundland_98_am.jpg,Dog: newfoundland,23,2,16
312,Birman_52.jpg,Cat: birman,7,1,3
313,Birman_52_am.jpg,Cat: birman,7,1,3
314,staffordshire_bull_terrier_134_am.jpg,Dog: staffordshire bull terrier,35,2,23
315,staffordshire_bull_terrier_137.jpg,Dog: staffordshire bull terrier,35,2,23
316,staffordshire_bull_terrier_137_am.jpg,Dog: staffordshire bull terrier,35,2,23
317,chihuahua_198.jpg,Dog: chihuahua,11,2,6
318,chihuahua_198_am.jpg,Dog: chihuahua,11,2,6
319,Persian_117.jpg,Cat: persian,24,1,8
320,Persian_117_am.jpg,Cat: persian,24,1,8
321,newfoundland_37_am.jpg,Dog: newfoundland,23,2,16
322,american_bulldog_2.jpg,Dog: american bulldog,2,2,1
323,american_bulldog_2_am.jpg,Dog: american bulldog,2,2,1
324,great_pyrenees_83_am.jpg,Dog: great pyrenees,16,2,10
325,havanese_130_am.jpg,Dog: havanese,17,2,11
326,miniature_pinscher_108_am.jpg,Dog: miniature pinscher,22,2,15
327,chihuahua_73_am.jpg,Dog: chihuahua,11,2,6
328,pomeranian_106.jpg,Dog: pomeranian,25,2,17
329,pomeranian_106_am.jpg,Dog: pomeranian,25,2,17
330,english_setter_45.jpg,Dog: english setter,14,2,8
331,english_setter_45_am.jpg,Dog: english setter,14,2,8
332,Bombay_25_am.jpg,Cat: bombay,8,1,4
333,Siamese_205.jpg,Cat: siamese,33,1,11
334,Siamese_205_am.jpg,Cat: siamese,33,1,11
335,keeshond_184.jpg,Dog: keeshond,19,2,13
336,keeshond_184_am.jpg,Dog: keeshond,19,2,13
337,havanese_199_am.jpg,Dog: havanese,17,2,11
338,japanese_chin_21_am.jpg,Dog: japanese chin,18,2,12
339,english_setter_84.jpg,Dog: english setter,14,2,8
340,english_setter_84_am.jpg,Dog: english setter,14,2,8
341,saint_bernard_19_am.jpg,Dog: saint bernard,29,2,19
342,american_bulldog_54.jpg,Dog: american bulldog,2,2,1
343,american_bulldog_54_am.jpg,Dog: american bulldog,2,2,1
344,British_Shorthair_98.jpg,Cat: british shorthair,10,1,5
345,British_Shorthair_98_am.jpg,Cat: british shorthair,10,1,5
346,Persian_159.jpg,Cat: persian,24,1,8
347,Persian_159_am.jpg,Cat: persian,24,1,8
348,leonberger_97.jpg,Dog: leonberger,20,2,14
349,leonberger_97_am.jpg,Dog: leonberger,20,2,14
350,Birman_151_am.jpg,Cat: birman,7,1,3
351,american_bulldog_14_am.jpg,Dog: american bulldog,2,2,1
352,Birman_13_am.jpg,Cat: birman,7,1,3
353,japanese_chin_85.jpg,Dog: japanese chin,18,2,12
354,japanese_chin_85_am.jpg,Dog: japanese chin,18,2,12
355,Sphynx_90.jpg,Cat: sphynx,34,1,12
356,Sphynx_90_am.jpg,Cat: sphynx,34,1,12
357,scottish_terrier_112_am.jpg,Dog: scottish terrier,31,2,21
358,english_cocker_spaniel_121.jpg,Dog: english cocker spaniel,13,2,7
359,english_cocker_spaniel_121_am.jpg,Dog: english cocker spaniel,13,2,7
360,Russian_Blue_151.jpg,Cat: russian blue,28,1,10
361,basset_hound_76.jpg,Dog: basset hound,4,2,3
362,basset_hound_76_am.jpg,Dog: basset hound,4,2,3
363,american_pit_bull_terrier_80.jpg,Dog: american pit bull terrier,3,2,2
364,american_pit_bull_terrier_80_am.jpg,Dog: american pit bull terrier,3,2,2
365,Russian_Blue_174.jpg,Cat: russian blue,28,1,10
366,Russian_Blue_174_am.jpg,Cat: russian blue,28,1,10
367,Birman_197.jpg,Cat: birman,7,1,3
368,Birman_197_am.jpg,Cat: birman,7,1,3
369,chihuahua_84_am.jpg,Dog: chihuahua,11,2,6
370,saint_bernard_150.jpg,Dog: saint bernard,29,2,19
371,saint_bernard_150_am.jpg,Dog: saint bernard,29,2,19
372,american_bulldog_39.jpg,Dog: american bulldog,2,2,1
373,american_bulldog_39_am.jpg,Dog: american bulldog,2,2,1
374,german_shorthaired_80.jpg,Dog: german shorthaired,15,2,9
375,german_shorthaired_80_am.jpg,Dog: german shorthaired,15,2,9
376,saint_bernard_197.jpg,Dog: saint bernard,29,2,19
377,saint_bernard_197_am.jpg,Dog: saint bernard,29,2,19
378,havanese_156_am.jpg,Dog: havanese,17,2,11
379,chihuahua_80_am.jpg,Dog: chihuahua,11,2,6
380,shiba_inu_10_am.jpg,Dog: shiba inu,32,2,22
381,staffordshire_bull_terrier_91.jpg,Dog: staffordshire bull terrier,35,2,23
382,staffordshire_bull_terrier_91_am.jpg,Dog: staffordshire bull terrier,35,2,23
383,Bombay_4.jpg,Cat: bombay,8,1,4
384,Bombay_4_am.jpg,Cat: bombay,8,1,4
385,samoyed_29.jpg,Dog: samoyed,30,2,20
386,samoyed_29_am.jpg,Dog: samoyed,30,2,20
387,newfoundland_86_am.jpg,Dog: newfoundland,23,2,16
388,japanese_chin_145.jpg,Dog: japanese chin,18,2,12
389,japanese_chin_145_am.jpg,Dog: japanese chin,18,2,12
390,german_shorthaired_14.jpg,Dog: german shorthaired,15,2,9
391,german_shorthaired_14_am.jpg,Dog: german shorthaired,15,2,9
392,Bengal_61_am.jpg,Cat: bengal,6,1,2
393,Egyptian_Mau_120.jpg,Cat: egyptian mau,12,1,6
394,Egyptian_Mau_120_am.jpg,Cat: egyptian mau,12,1,6
395,Egyptian_Mau_74_am.jpg,Cat: egyptian mau,12,1,6
396,samoyed_131.jpg,Dog: samoyed,30,2,20
397,samoyed_131_am.jpg,Dog: samoyed,30,2,20
398,Bengal_172.jpg,Cat: bengal,6,1,2
399,Bengal_172_am.jpg,Cat: bengal,6,1,2
400,Bombay_118.jpg,Cat: bombay,8,1,4
401,Bombay_118_am.jpg,Cat: bombay,8,1,4
402,Ragdoll_150.jpg,Cat: ragdoll,27,1,9
403,Ragdoll_150_am.jpg,Cat: ragdoll,27,1,9
404,chihuahua_173_am.jpg,Dog: chihuahua,11,2,6
405,Russian_Blue_198.jpg,Cat: russian blue,28,1,10
406,Russian_Blue_198_am.jpg,Cat: russian blue,28,1,10
407,Russian_Blue_152.jpg,Cat: russian blue,28,1,10
408,Russian_Blue_152_am.jpg,Cat: russian blue,28,1,10
409,chihuahua_161_am.jpg,Dog: chihuahua,11,2,6
410,saint_bernard_132.jpg,Dog: saint bernard,29,2,19
411,saint_bernard_132_am.jpg,Dog: saint bernard,29,2,19
412,american_pit_bull_terrier_44.jpg,Dog: american pit bull terrier,3,2,2
413,american_pit_bull_terrier_44_am.jpg,Dog: american pit bull terrier,3,2,2
414,leonberger_6_am.jpg,Dog: leonberger,20,2,14
415,shiba_inu_150.jpg,Dog: shiba inu,32,2,22
416,shiba_inu_150_am.jpg,Dog: shiba inu,32,2,22
417,Birman_31.jpg,Cat: birman,7,1,3
418,Birman_31_am.jpg,Cat: birman,7,1,3
419,Maine_Coon_87_am.jpg,Cat: maine coon,21,1,7
420,pug_14_am.jpg,Dog: pug,26,2,18
421,english_setter_12_am.jpg,Dog: english setter,14,2,8
422,samoyed_135_am.jpg,Dog: samoyed,30,2,20
423,wheaten_terrier_31.jpg,Dog: wheaten terrier,36,2,24
424,wheaten_terrier_31_am.jpg,Dog: wheaten terrier,36,2,24
425,Russian_Blue_154_am.jpg,Cat: russian blue,28,1,10
426,boxer_31_am.jpg,Dog: boxer,9,2,5
427,english_cocker_spaniel_20.jpg,Dog: english cocker spaniel,13,2,7
428,english_cocker_spaniel_20_am.jpg,Dog: english cocker spaniel,13,2,7
429,Bombay_48.jpg,Cat: bombay,8,1,4
430,Bombay_48_am.jpg,Cat: bombay,8,1,4
431,Maine_Coon_78_am.jpg,Cat: maine coon,21,1,7
432,scottish_terrier_87_am.jpg,Dog: scottish terrier,31,2,21
433,shiba_inu_210_am.jpg,Dog: shiba inu,32,2,22
434,Persian_72.jpg,Cat: persian,24,1,8
435,Persian_72_am.jpg,Cat: persian,24,1,8
436,leonberger_197.jpg,Dog: leonberger,20,2,14
437,leonberger_197_am.jpg,Dog: leonberger,20,2,14
438,Bengal_88.jpg,Cat: bengal,6,1,2
439,shiba_inu_86.jpg,Dog: shiba inu,32,2,22
440,shiba_inu_86_am.jpg,Dog: shiba inu,32,2,22
441,american_pit_bull_terrier_37.jpg,Dog: american pit bull terrier,3,2,2
442,american_pit_bull_terrier_37_am.jpg,Dog: american pit bull terrier,3,2,2
443,Persian_164.jpg,Cat: persian,24,1,8
444,Persian_164_am.jpg,Cat: persian,24,1,8
445,japanese_chin_14.jpg,Dog: japanese chin,18,2,12
