Image file,Pet,Class id,Species id,Breed id
pug_36_am.jpg,Dog: pug,26,2,18
pug_36_ca.jpg,Dog: pug,26,2,18
english_cocker_spaniel_136.jpg,Dog: english cocker spaniel,13,2,7
english_cocker_spaniel_136_am.jpg,Dog: english cocker spaniel,13,2,7
english_cocker_spaniel_136_ca.jpg,Dog: english cocker spaniel,13,2,7
Sphynx_165.jpg,Cat: sphynx,34,1,12
Sphynx_165_am.jpg,Cat: sphynx,34,1,12
Sphynx_165_ca.jpg,Cat: sphynx,34,1,12
beagle_35.jpg,Dog: beagle,5,2,4
beagle_35_am.jpg,Dog: beagle,5,2,4
beagle_35_ca.jpg,Dog: beagle,5,2,4
samoyed_1.jpg,Dog: samoyed,30,2,20
samoyed_1_am.jpg,Dog: samoyed,30,2,20
samoyed_1_ca.jpg,Dog: samoyed,30,2,20
havanese_158.jpg,Dog: havanese,17,2,11
havanese_158_am.jpg,Dog: havanese,17,2,11
havanese_158_ca.jpg,Dog: havanese,17,2,11
beagle_110.jpg,Dog: beagle,5,2,4
beagle_110_am.jpg,Dog: beagle,5,2,4
beagle_110_ca.jpg,Dog: beagle,5,2,4
Siamese_44.jpg,Cat: siamese,33,1,11
Siamese_44_am.jpg,Cat: siamese,33,1,11
Siamese_44_ca.jpg,Cat: siamese,33,1,11
Bombay_18.jpg,Cat: bombay,8,1,4
Bombay_18_am.jpg,Cat: bombay,8,1,4
Bombay_18_ca.jpg,Cat: bombay,8,1,4
Persian_79.jpg,Cat: persian,24,1,8
Persian_79_am.jpg,Cat: persian,24,1,8
Persian_79_ca.jpg,Cat: persian,24,1,8
pug_42.jpg,Dog: pug,26,2,18
pug_42_am.jpg,Dog: pug,26,2,18
pug_42_ca.jpg,Dog: pug,26,2,18
Abyssinian_170.jpg,Cat: abyssinian,1,1,1
Abyssinian_170_am.jpg,Cat: abyssinian,1,1,1
Abyssinian_170_ca.jpg,Cat: abyssinian,1,1,1
yorkshire_terrier_79.jpg,Dog: yorkshire terrier,37,2,25
yorkshire_terrier_79_am.jpg,Dog: yorkshire terrier,37,2,25
yorkshire_terrier_79_ca.jpg,Dog: yorkshire terrier,37,2,25
boxer_47.jpg,Dog: boxer,9,2,5
boxer_47_am.jpg,Dog: boxer,9,2,5
boxer_47_ca.jpg,Dog: boxer,9,2,5
pomeranian_181.jpg,Dog: pomeranian,25,2,17
pomeranian_181_am.jpg,Dog: pomeranian,25,2,17
pomeranian_181_ca.jpg,Dog: pomeranian,25,2,17
Siamese_57.jpg,Cat: siamese,33,1,11
Siamese_57_am.jpg,Cat: siamese,33,1,11
Siamese_57_ca.jpg,Cat: siamese,33,1,11
Egyptian_Mau_123.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_123_am.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_123_ca.jpg,Cat: egyptian mau,12,1,6
newfoundland_128.jpg,Dog: newfoundland,23,2,16
newfoundland_128_am.jpg,Dog: newfoundland,23,2,16
newfoundland_128_ca.jpg,Dog: newfoundland,23,2,16
havanese_8.jpg,Dog: havanese,17,2,11
havanese_8_am.jpg,Dog: havanese,17,2,11
havanese_8_ca.jpg,Dog: havanese,17,2,11
english_cocker_spaniel_200.jpg,Dog: english cocker spaniel,13,2,7
english_cocker_spaniel_200_am.jpg,Dog: english cocker spaniel,13,2,7
english_cocker_spaniel_200_ca.jpg,Dog: english cocker spaniel,13,2,7
Ragdoll_93.jpg,Cat: ragdoll,27,1,9
Ragdoll_93_am.jpg,Cat: ragdoll,27,1,9
Ragdoll_93_ca.jpg,Cat: ragdoll,27,1,9
chihuahua_102.jpg,Dog: chihuahua,11,2,6
chihuahua_102_am.jpg,Dog: chihuahua,11,2,6
chihuahua_102_ca.jpg,Dog: chihuahua,11,2,6
British_Shorthair_92.jpg,Cat: british shorthair,10,1,5
British_Shorthair_92_am.jpg,Cat: british shorthair,10,1,5
British_Shorthair_92_ca.jpg,Cat: british shorthair,10,1,5
keeshond_129.jpg,Dog: keeshond,19,2,13
keeshond_129_am.jpg,Dog: keeshond,19,2,13
keeshond_129_ca.jpg,Dog: keeshond,19,2,13
japanese_chin_198.jpg,Dog: japanese chin,18,2,12
japanese_chin_198_am.jpg,Dog: japanese chin,18,2,12
japanese_chin_198_ca.jpg,Dog: japanese chin,18,2,12
wheaten_terrier_178.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_178_am.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_178_ca.jpg,Dog: wheaten terrier,36,2,24
staffordshire_bull_terrier_173.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_173_am.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_173_ca.jpg,Dog: staffordshire bull terrier,35,2,23
wheaten_terrier_75.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_75_am.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_75_ca.jpg,Dog: wheaten terrier,36,2,24
staffordshire_bull_terrier_85.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_85_am.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_85_ca.jpg,Dog: staffordshire bull terrier,35,2,23
shiba_inu_37.jpg,Dog: shiba inu,32,2,22
shiba_inu_37_am.jpg,Dog: shiba inu,32,2,22
shiba_inu_37_ca.jpg,Dog: shiba inu,32,2,22
yorkshire_terrier_196.jpg,Dog: yorkshire terrier,37,2,25
yorkshire_terrier_196_am.jpg,Dog: yorkshire terrier,37,2,25
yorkshire_terrier_196_ca.jpg,Dog: yorkshire terrier,37,2,25
staffordshire_bull_terrier_180.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_180_am.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_180_ca.jpg,Dog: staffordshire bull terrier,35,2,23
basset_hound_36.jpg,Dog: basset hound,4,2,3
basset_hound_36_am.jpg,Dog: basset hound,4,2,3
basset_hound_36_ca.jpg,Dog: basset hound,4,2,3
Birman_7.jpg,Cat: birman,7,1,3
Birman_7_am.jpg,Cat: birman,7,1,3
Birman_7_ca.jpg,Cat: birman,7,1,3
havanese_194.jpg,Dog: havanese,17,2,11
havanese_194_am.jpg,Dog: havanese,17,2,11
havanese_194_ca.jpg,Dog: havanese,17,2,11
beagle_158.jpg,Dog: beagle,5,2,4
beagle_158_am.jpg,Dog: beagle,5,2,4
beagle_158_ca.jpg,Dog: beagle,5,2,4
american_bulldog_71.jpg,Dog: american bulldog,2,2,1
american_bulldog_71_am.jpg,Dog: american bulldog,2,2,1
american_bulldog_71_ca.jpg,Dog: american bulldog,2,2,1
newfoundland_36.jpg,Dog: newfoundland,23,2,16
newfoundland_36_am.jpg,Dog: newfoundland,23,2,16
newfoundland_36_ca.jpg,Dog: newfoundland,23,2,16
Birman_114.jpg,Cat: birman,7,1,3
Birman_114_am.jpg,Cat: birman,7,1,3
Birman_114_ca.jpg,Cat: birman,7,1,3
miniature_pinscher_184.jpg,Dog: miniature pinscher,22,2,15
miniature_pinscher_184_am.jpg,Dog: miniature pinscher,22,2,15
miniature_pinscher_184_ca.jpg,Dog: miniature pinscher,22,2,15
chihuahua_112.jpg,Dog: chihuahua,11,2,6
chihuahua_112_am.jpg,Dog: chihuahua,11,2,6
chihuahua_112_ca.jpg,Dog: chihuahua,11,2,6
english_setter_50.jpg,Dog: english setter,14,2,8
english_setter_50_am.jpg,Dog: english setter,14,2,8
english_setter_50_ca.jpg,Dog: english setter,14,2,8
Maine_Coon_67.jpg,Cat: maine coon,21,1,7
Maine_Coon_67_am.jpg,Cat: maine coon,21,1,7
Maine_Coon_67_ca.jpg,Cat: maine coon,21,1,7
wheaten_terrier_126.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_126_am.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_126_ca.jpg,Dog: wheaten terrier,36,2,24
scottish_terrier_173.jpg,Dog: scottish terrier,31,2,21
scottish_terrier_173_am.jpg,Dog: scottish terrier,31,2,21
scottish_terrier_173_ca.jpg,Dog: scottish terrier,31,2,21
japanese_chin_52.jpg,Dog: japanese chin,18,2,12
japanese_chin_52_am.jpg,Dog: japanese chin,18,2,12
japanese_chin_52_ca.jpg,Dog: japanese chin,18,2,12
Russian_Blue_147.jpg,Cat: russian blue,28,1,10
Russian_Blue_147_am.jpg,Cat: russian blue,28,1,10
Russian_Blue_147_ca.jpg,Cat: russian blue,28,1,10
Bombay_206.jpg,Cat: bombay,8,1,4
Bombay_206_am.jpg,Cat: bombay,8,1,4
Bombay_206_ca.jpg,Cat: bombay,8,1,4
samoyed_110.jpg,Dog: samoyed,30,2,20
samoyed_110_am.jpg,Dog: samoyed,30,2,20
samoyed_110_ca.jpg,Dog: samoyed,30,2,20
basset_hound_85.jpg,Dog: basset hound,4,2,3
basset_hound_85_am.jpg,Dog: basset hound,4,2,3
basset_hound_85_ca.jpg,Dog: basset hound,4,2,3
saint_bernard_186.jpg,Dog: saint bernard,29,2,19
saint_bernard_186_am.jpg,Dog: saint bernard,29,2,19
saint_bernard_186_ca.jpg,Dog: saint bernard,29,2,19
pug_129.jpg,Dog: pug,26,2,18
pug_129_am.jpg,Dog: pug,26,2,18
pug_129_ca.jpg,Dog: pug,26,2,18
leonberger_193.jpg,Dog: leonberger,20,2,14
leonberger_193_am.jpg,Dog: leonberger,20,2,14
leonberger_193_ca.jpg,Dog: leonberger,20,2,14
beagle_125.jpg,Dog: beagle,5,2,4
beagle_125_am.jpg,Dog: beagle,5,2,4
beagle_125_ca.jpg,Dog: beagle,5,2,4
leonberger_41.jpg,Dog: leonberger,20,2,14
leonberger_41_am.jpg,Dog: leonberger,20,2,14
leonberger_41_ca.jpg,Dog: leonberger,20,2,14
Ragdoll_183.jpg,Cat: ragdoll,27,1,9
Ragdoll_183_am.jpg,Cat: ragdoll,27,1,9
Ragdoll_183_ca.jpg,Cat: ragdoll,27,1,9
scottish_terrier_170.jpg,Dog: scottish terrier,31,2,21
scottish_terrier_170_am.jpg,Dog: scottish terrier,31,2,21
scottish_terrier_170_ca.jpg,Dog: scottish terrier,31,2,21
newfoundland_11.jpg,Dog: newfoundland,23,2,16
newfoundland_11_am.jpg,Dog: newfoundland,23,2,16
newfoundland_11_ca.jpg,Dog: newfoundland,23,2,16
chihuahua_190.jpg,Dog: chihuahua,11,2,6
chihuahua_190_am.jpg,Dog: chihuahua,11,2,6
chihuahua_190_ca.jpg,Dog: chihuahua,11,2,6
staffordshire_bull_terrier_44.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_44_am.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_44_ca.jpg,Dog: staffordshire bull terrier,35,2,23
leonberger_168.jpg,Dog: leonberger,20,2,14
leonberger_168_am.jpg,Dog: leonberger,20,2,14
leonberger_168_ca.jpg,Dog: leonberger,20,2,14
Egyptian_Mau_50.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_50_am.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_50_ca.jpg,Cat: egyptian mau,12,1,6
miniature_pinscher_191.jpg,Dog: miniature pinscher,22,2,15
miniature_pinscher_191_am.jpg,Dog: miniature pinscher,22,2,15
miniature_pinscher_191_ca.jpg,Dog: miniature pinscher,22,2,15
german_shorthaired_66.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_66_am.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_66_ca.jpg,Dog: german shorthaired,15,2,9
keeshond_114.jpg,Dog: keeshond,19,2,13
keeshond_114_am.jpg,Dog: keeshond,19,2,13
keeshond_114_ca.jpg,Dog: keeshond,19,2,13
english_setter_21.jpg,Dog: english setter,14,2,8
english_setter_21_am.jpg,Dog: english setter,14,2,8
english_setter_21_ca.jpg,Dog: english setter,14,2,8
chihuahua_46.jpg,Dog: chihuahua,11,2,6
chihuahua_46_am.jpg,Dog: chihuahua,11,2,6
chihuahua_46_ca.jpg,Dog: chihuahua,11,2,6
english_cocker_spaniel_141.jpg,Dog: english cocker spaniel,13,2,7
english_cocker_spaniel_141_am.jpg,Dog: english cocker spaniel,13,2,7
english_cocker_spaniel_141_ca.jpg,Dog: english cocker spaniel,13,2,7
Ragdoll_40.jpg,Cat: ragdoll,27,1,9
Ragdoll_40_am.jpg,Cat: ragdoll,27,1,9
Ragdoll_40_ca.jpg,Cat: ragdoll,27,1,9
shiba_inu_89.jpg,Dog: shiba inu,32,2,22
shiba_inu_89_am.jpg,Dog: shiba inu,32,2,22
shiba_inu_89_ca.jpg,Dog: shiba inu,32,2,22
Egyptian_Mau_73.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_73_am.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_73_ca.jpg,Cat: egyptian mau,12,1,6
chihuahua_164.jpg,Dog: chihuahua,11,2,6
chihuahua_164_am.jpg,Dog: chihuahua,11,2,6
chihuahua_164_ca.jpg,Dog: chihuahua,11,2,6
basset_hound_67.jpg,Dog: basset hound,4,2,3
basset_hound_67_am.jpg,Dog: basset hound,4,2,3
basset_hound_67_ca.jpg,Dog: basset hound,4,2,3
english_setter_62.jpg,Dog: english setter,14,2,8
english_setter_62_am.jpg,Dog: english setter,14,2,8
english_setter_62_ca.jpg,Dog: english setter,14,2,8
Persian_111.jpg,Cat: persian,24,1,8
Persian_111_am.jpg,Cat: persian,24,1,8
Persian_111_ca.jpg,Cat: persian,24,1,8
Sphynx_61.jpg,Cat: sphynx,34,1,12
Sphynx_61_am.jpg,Cat: sphynx,34,1,12
Sphynx_61_ca.jpg,Cat: sphynx,34,1,12
wheaten_terrier_2.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_2_am.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_2_ca.jpg,Dog: wheaten terrier,36,2,24
Siamese_180.jpg,Cat: siamese,33,1,11
Siamese_180_am.jpg,Cat: siamese,33,1,11
Siamese_180_ca.jpg,Cat: siamese,33,1,11
Bengal_8.jpg,Cat: bengal,6,1,2
Bengal_8_am.jpg,Cat: bengal,6,1,2
Bengal_8_ca.jpg,Cat: bengal,6,1,2
Siamese_29.jpg,Cat: siamese,33,1,11
Siamese_29_am.jpg,Cat: siamese,33,1,11
Siamese_29_ca.jpg,Cat: siamese,33,1,11
havanese_43.jpg,Dog: havanese,17,2,11
havanese_43_am.jpg,Dog: havanese,17,2,11
havanese_43_ca.jpg,Dog: havanese,17,2,11
newfoundland_35.jpg,Dog: newfoundland,23,2,16
newfoundland_35_am.jpg,Dog: newfoundland,23,2,16
newfoundland_35_ca.jpg,Dog: newfoundland,23,2,16
Persian_41.jpg,Cat: persian,24,1,8
Persian_41_am.jpg,Cat: persian,24,1,8
Persian_41_ca.jpg,Cat: persian,24,1,8
shiba_inu_64.jpg,Dog: shiba inu,32,2,22
shiba_inu_64_am.jpg,Dog: shiba inu,32,2,22
shiba_inu_64_ca.jpg,Dog: shiba inu,32,2,22
miniature_pinscher_187.jpg,Dog: miniature pinscher,22,2,15
miniature_pinscher_187_am.jpg,Dog: miniature pinscher,22,2,15
miniature_pinscher_187_ca.jpg,Dog: miniature pinscher,22,2,15
american_bulldog_116.jpg,Dog: american bulldog,2,2,1
american_bulldog_116_am.jpg,Dog: american bulldog,2,2,1
american_bulldog_116_ca.jpg,Dog: american bulldog,2,2,1
wheaten_terrier_109.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_109_am.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_109_ca.jpg,Dog: wheaten terrier,36,2,24
Maine_Coon_102.jpg,Cat: maine coon,21,1,7
Maine_Coon_102_am.jpg,Cat: maine coon,21,1,7
Maine_Coon_102_ca.jpg,Cat: maine coon,21,1,7
staffordshire_bull_terrier_15.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_15_am.jpg,Dog: staffordshire bull terrier,35,2,23
staffordshire_bull_terrier_15_ca.jpg,Dog: staffordshire bull terrier,35,2,23
leonberger_179.jpg,Dog: leonberger,20,2,14
leonberger_179_am.jpg,Dog: leonberger,20,2,14
leonberger_179_ca.jpg,Dog: leonberger,20,2,14
keeshond_37.jpg,Dog: keeshond,19,2,13
keeshond_37_am.jpg,Dog: keeshond,19,2,13
keeshond_37_ca.jpg,Dog: keeshond,19,2,13
german_shorthaired_74.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_74_am.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_74_ca.jpg,Dog: german shorthaired,15,2,9
Ragdoll_257.jpg,Cat: ragdoll,27,1,9
Ragdoll_257_am.jpg,Cat: ragdoll,27,1,9
Ragdoll_257_ca.jpg,Cat: ragdoll,27,1,9
havanese_68.jpg,Dog: havanese,17,2,11
havanese_68_am.jpg,Dog: havanese,17,2,11
havanese_68_ca.jpg,Dog: havanese,17,2,11
beagle_59.jpg,Dog: beagle,5,2,4
beagle_59_am.jpg,Dog: beagle,5,2,4
beagle_59_ca.jpg,Dog: beagle,5,2,4
american_pit_bull_terrier_118.jpg,Dog: american pit bull terrier,3,2,2
american_pit_bull_terrier_118_am.jpg,Dog: american pit bull terrier,3,2,2
american_pit_bull_terrier_118_ca.jpg,Dog: american pit bull terrier,3,2,2
Egyptian_Mau_168.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_168_am.jpg,Cat: egyptian mau,12,1,6
Egyptian_Mau_168_ca.jpg,Cat: egyptian mau,12,1,6
american_bulldog_20.jpg,Dog: american bulldog,2,2,1
american_bulldog_20_am.jpg,Dog: american bulldog,2,2,1
american_bulldog_20_ca.jpg,Dog: american bulldog,2,2,1
wheaten_terrier_153.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_153_am.jpg,Dog: wheaten terrier,36,2,24
wheaten_terrier_153_ca.jpg,Dog: wheaten terrier,36,2,24
american_bulldog_13.jpg,Dog: american bulldog,2,2,1
american_bulldog_13_am.jpg,Dog: american bulldog,2,2,1
american_bulldog_13_ca.jpg,Dog: american bulldog,2,2,1
Sphynx_58.jpg,Cat: sphynx,34,1,12
Sphynx_58_am.jpg,Cat: sphynx,34,1,12
Sphynx_58_ca.jpg,Cat: sphynx,34,1,12
Persian_116.jpg,Cat: persian,24,1,8
Persian_116_am.jpg,Cat: persian,24,1,8
Persian_116_ca.jpg,Cat: persian,24,1,8
chihuahua_39.jpg,Dog: chihuahua,11,2,6
chihuahua_39_am.jpg,Dog: chihuahua,11,2,6
chihuahua_39_ca.jpg,Dog: chihuahua,11,2,6
chihuahua_69.jpg,Dog: chihuahua,11,2,6
chihuahua_69_am.jpg,Dog: chihuahua,11,2,6
chihuahua_69_ca.jpg,Dog: chihuahua,11,2,6
shiba_inu_124.jpg,Dog: shiba inu,32,2,22
shiba_inu_124_am.jpg,Dog: shiba inu,32,2,22
shiba_inu_124_ca.jpg,Dog: shiba inu,32,2,22
yorkshire_terrier_105.jpg,Dog: yorkshire terrier,37,2,25
yorkshire_terrier_105_am.jpg,Dog: yorkshire terrier,37,2,25
yorkshire_terrier_105_ca.jpg,Dog: yorkshire terrier,37,2,25
Persian_213.jpg,Cat: persian,24,1,8
Persian_213_am.jpg,Cat: persian,24,1,8
Persian_213_ca.jpg,Cat: persian,24,1,8
British_Shorthair_193.jpg,Cat: british shorthair,10,1,5
British_Shorthair_193_am.jpg,Cat: british shorthair,10,1,5
British_Shorthair_193_ca.jpg,Cat: british shorthair,10,1,5
american_pit_bull_terrier_99.jpg,Dog: american pit bull terrier,3,2,2
american_pit_bull_terrier_99_am.jpg,Dog: american pit bull terrier,3,2,2
american_pit_bull_terrier_99_ca.jpg,Dog: american pit bull terrier,3,2,2
pug_162.jpg,Dog: pug,26,2,18
pug_162_am.jpg,Dog: pug,26,2,18
pug_162_ca.jpg,Dog: pug,26,2,18
german_shorthaired_36.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_36_am.jpg,Dog: german shorthaired,15,2,9
german_shorthaired_36_ca.jpg,Dog: german shorthaired,15,2,9
boxer_158.jpg,Dog: boxer,9,2,5
boxer_158_am.jpg,Dog: boxer,9,2,5
